image_path,caption
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000822.jpg,Image 823 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000823.jpg,Image 824 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000824.jpg,Image 825 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000825.jpg,Image 826 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000826.jpg,Image 827 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000827.jpg,Image 828 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000828.jpg,Image 829 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000829.jpg,Image 830 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000830.jpg,Image 831 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000831.jpg,Image 832 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000832.jpg,Image 833 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000833.jpg,Image 834 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000834.jpg,Image 835 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000835.jpg,Image 836 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000836.jpg,Image 837 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000837.jpg,Image 838 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000838.jpg,Image 839 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000839.jpg,Image 840 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000840.jpg,Image 841 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000841.jpg,Image 842 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000842.jpg,Image 843 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000843.jpg,Image 844 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000844.jpg,Image 845 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000845.jpg,Image 846 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000846.jpg,Image 847 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000847.jpg,Image 848 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000848.jpg,Image 849 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000849.jpg,Image 850 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000850.jpg,Image 851 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000851.jpg,Image 852 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000852.jpg,Image 853 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000853.jpg,Image 854 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000854.jpg,Image 855 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000855.jpg,Image 856 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000856.jpg,Image 857 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000857.jpg,Image 858 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000858.jpg,Image 859 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000859.jpg,Image 860 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000860.jpg,Image 861 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000861.jpg,Image 862 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000862.jpg,Image 863 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000863.jpg,Image 864 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000864.jpg,Image 865 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000865.jpg,Image 866 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000866.jpg,Image 867 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000867.jpg,Image 868 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000868.jpg,Image 869 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000869.jpg,Image 870 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000870.jpg,Image 871 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000871.jpg,Image 872 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000872.jpg,Image 873 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000873.jpg,Image 874 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000874.jpg,Image 875 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000875.jpg,Image 876 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000876.jpg,Image 877 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000877.jpg,Image 878 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000878.jpg,Image 879 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000879.jpg,Image 880 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000880.jpg,Image 881 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000881.jpg,Image 882 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000882.jpg,Image 883 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000883.jpg,Image 884 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000884.jpg,Image 885 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000885.jpg,Image 886 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000886.jpg,Image 887 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000887.jpg,Image 888 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000888.jpg,Image 889 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000889.jpg,Image 890 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000890.jpg,Image 891 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000891.jpg,Image 892 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000892.jpg,Image 893 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000893.jpg,Image 894 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000894.jpg,Image 895 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000895.jpg,Image 896 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000896.jpg,Image 897 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000897.jpg,Image 898 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000898.jpg,Image 899 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000899.jpg,Image 900 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000900.jpg,Image 901 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000901.jpg,Image 902 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000902.jpg,Image 903 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000903.jpg,Image 904 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000904.jpg,Image 905 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000905.jpg,Image 906 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000906.jpg,Image 907 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000907.jpg,Image 908 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000908.jpg,Image 909 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000909.jpg,Image 910 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000910.jpg,Image 911 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000911.jpg,Image 912 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000912.jpg,Image 913 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000913.jpg,Image 914 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000914.jpg,Image 915 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000915.jpg,Image 916 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000916.jpg,Image 917 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000917.jpg,Image 918 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000918.jpg,Image 919 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000919.jpg,Image 920 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000920.jpg,Image 921 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000921.jpg,Image 922 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000922.jpg,Image 923 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000923.jpg,Image 924 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000924.jpg,Image 925 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000925.jpg,Image 926 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000926.jpg,Image 927 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000927.jpg,Image 928 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000928.jpg,Image 929 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000929.jpg,Image 930 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000930.jpg,Image 931 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000931.jpg,Image 932 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000932.jpg,Image 933 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000933.jpg,Image 934 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000934.jpg,Image 935 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000935.jpg,Image 936 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000936.jpg,Image 937 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000937.jpg,Image 938 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000938.jpg,Image 939 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000939.jpg,Image 940 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000940.jpg,Image 941 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000941.jpg,Image 942 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000942.jpg,Image 943 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000943.jpg,Image 944 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000944.jpg,Image 945 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000945.jpg,Image 946 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000946.jpg,Image 947 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000947.jpg,Image 948 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000948.jpg,Image 949 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000949.jpg,Image 950 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000950.jpg,Image 951 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000951.jpg,Image 952 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000952.jpg,Image 953 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000953.jpg,Image 954 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000954.jpg,Image 955 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000955.jpg,Image 956 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000956.jpg,Image 957 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000957.jpg,Image 958 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000958.jpg,Image 959 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000959.jpg,Image 960 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000960.jpg,Image 961 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000961.jpg,Image 962 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000962.jpg,Image 963 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000963.jpg,Image 964 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000964.jpg,Image 965 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000965.jpg,Image 966 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000966.jpg,Image 967 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000967.jpg,Image 968 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000968.jpg,Image 969 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000969.jpg,Image 970 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000970.jpg,Image 971 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000971.jpg,Image 972 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000972.jpg,Image 973 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000973.jpg,Image 974 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000974.jpg,Image 975 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000975.jpg,Image 976 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000976.jpg,Image 977 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000977.jpg,Image 978 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000978.jpg,Image 979 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000979.jpg,Image 980 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000980.jpg,Image 981 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000981.jpg,Image 982 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000982.jpg,Image 983 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000983.jpg,Image 984 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000984.jpg,Image 985 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000985.jpg,Image 986 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000986.jpg,Image 987 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000987.jpg,Image 988 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000988.jpg,Image 989 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000989.jpg,Image 990 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000990.jpg,Image 991 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000991.jpg,Image 992 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000992.jpg,Image 993 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000993.jpg,Image 994 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000994.jpg,Image 995 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000995.jpg,Image 996 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000996.jpg,Image 997 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000997.jpg,Image 998 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000998.jpg,Image 999 from COCO dataset
/home/swq/Code/Qwen2.5-VL/coco_2014_caption/image_000999.jpg,Image 1000 from COCO dataset
